id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0009773-ara1.completed.ms1384	1045591425464150554	123	176	601	855	1478	300	فلو كنت تجزي او تثيب بنعمة قريبا لردتك العطوف علي عمرو وقال--------- ابو حرة مولي بني مخزوم------------------ ما زال في سورة الاعراف يقراها حتي فءادي مثل الخز في اللين------------------------------------------------------- لو كان بطنك شبرا قد شبعت وقد افضلت فضلا كثيرا للمساكين فان تصبك من الايام جاءحة لا نبك منك علي دنيا ولا دين وقال	1384	-6975711717136266207	Shia003675Vols-ara1.completed.ms0881	-7789662280648120732	23	93	107	441	1469	300	فان كنت تخشي ان تبيت بنعمة قريبا لردتك العطوف علي عمرو -قال وذكر ذلك ابو حرة مولي بني مخزوم في تغزله حيث يقول ما زال في سورة الاعراف يقراها حتي فءادي مثل الخز في اللبن يقول للناس بطني غير ما كذب شبرا هنيا ودون القوت يكفيني لو كان بطنك شبرا قد شبعت وقد افضلت فضلا كثيرا للمساكين اما تصبك من الايام جاءحة لا سهل منك علي دنيا ولا دين ولا -	881	6775594777709934334	236	417.0	184	336	70.23809814453125	43	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1436	-5191706432990321038	49	91	225	457	1491	300	المرادي يا نفس قد طال في الدنيا مراوغتي لا تامني لصروف الدهر تنغيصا ف----------------------اسال الله بيع النفس محتسبا حتي----- الاقي في الفردوس حرقوصا وابن المنيح ومرداسا واخوته---------------- اذ فارقوا زهرة الدنيا مخاميصا------------------------------------------------ تخال صفهم في كل معترك للموت سورا من البنيان مرصوصا	1436	-6975711717136266207	Shia003675Vols-ara1.completed.ms1638	7652548866068941084	200	257	1033	1352	1469	278	المصادر يا نفس قد طال في الدنيا مراوغتي لا تامنن لصر-ف الدهر تنغيصا عند المبرد وشرح النهج واسال المبرد وشرح النهج وشعر الخوارج الاقي المصادر السابقة-- وابن المنيح عن الكامل للمبرد وفي شرح النهج اذ فارقوا -هذه الدنيا مخاميصا والمخاميص يعني ضامر البطون وبعده في شعر الخوارج تخال صفهم في كل معترك للموت سورا من البنيان مرصوصا	1638	6775594777709934334	173	251.0	138	323	53.56037139892578	26	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1499	-3117828664039170727	87	139	430	702	1534	300	عبيد الله بن عبيد الله بن معمر-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- فلحق مالك بثاج فقال الفرزدق عجبت لاقوام تميم ابوهم وهم في بني سعد عظام المبارك وكانوا اعز الناس قبل مصيرهم الي الازد مصفرا لحاها ومالك وما ظنكم بابن الحواري مصعب اذا افتر عن انيابه غير ضاحك ونحن نفينا مالكا عن بلاده ونحن فقانا عينه بالنيازك	1499	-6975711717136266207	Shia003675Vols-ara1.completed.ms1736	4573218668897678021	120	180	590	887	1493	300	عبيد الله بن عبيد الله بن معمر عن الطبري وبالاصل قطر محلة عن محال البصرة اصيبت عين مالك بن مسمع وضجر من الحرب ولم يرد انه اسر لا في الطبري ولا في ابن الاثير كذا وفي الطبري خاف الا يجيز المصعب امان عبيد الله فلحق مالك بثاج فقال الفرزدق يذكر مالكا و-------------------------------------------------------------------------------------------------------------------------------------------------------نحن نفينا مالكا عن بلاده ونحن فقانا عينه بالنيازك	1736	6775594777709934334	112	193.0	90	448	25.0	19	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1500	3307881317307025166	238	273	1139	1310	1446	300	بعبد الرحمن بن عثمان بن ابي العاص--------- فقال اعلي تكثر وانت علج من اهل هجر لحق ابوك بالطاءف وهم يضمون من تاشب اليهم ليتعززوا به اما والله لاردنك الي اصلك ثم اتي بشمخ بن النعمان	1500	-6975711717136266207	Shia003675Vols-ara1.completed.ms1736	4573218668897678021	263	298	1319	1486	1493	300	-عبد الله-- بن عثمان بن ابي وقاص في الطبري فقال اعلي تكثر وانت علج من اهل هجر لحق ابوك بالطاءف وهم يضمون من تاشب اليهم -يتعززون به اما والله لاردنك الي اصلك في ا--------بن الاثير -	1736	6775594777709934334	143	237.5	111	180	79.44444274902344	27	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1501	-3732653331404026260	47	85	249	442	1508	300	فادرك مرة بن محكان فقا----------------------------ل بني اسد ان تقتلوني تحاربوا تميما اذا الحرب العوان اشمعلت بني اسد هل عندكم من هوادة فتعفوا وان كانت بي النعل زلت ايمشي خداش في الازقة امنا وقد نهلت مني الرماح وعلت فضربه	1501	-6975711717136266207	Shia003675Vols-ara1.completed.ms1026	-2827567544786799896	85	128	400	616	1408	300	فاخرج مرة بن محكان ليضرب عنقه وقد رفع صوته وهو يقول بني اسد ان تقتلوني تحاربوا تميما اذا الحرب العوان اشمعلت بني اسد هل في-كم من هوادة فتعفون -ان كانت بي النعل زلت ايمشي خداش بالبصير-ة امنا وقد نهلت منا الرماح وعلت فلا --	1026	6775594777709934334	169	294.0	133	221	76.47058868408203	29	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1512	2859645703399604239	90	183	447	905	1467	300	وسعد بن ابي وقاص ------------------------قال فانا كذلك اذ جاء عثمان وعليه لملاءة صفراء قد قنع بها راسه فقال انشد-كم الله -------------الذي لا اله الا هو ا--تعلمون ان رسول الله صلي الله عليه وسلم قال من ا-----بتاع م---ربد بني فلان غفر الله له فابتعته له بعشرين او قال بخمسة وعشرين الفا فقال ا------------------------------------------جعله في --مسجدنا واجره لك -----------قالوا نعم -------------------------------قال انشدكم ا-لله ا---------------------تعلمون ان رسول الله صلي الله عليه وسلم قال من اب-----تاع بءر رومة غفر الله له فابتعتها بكذا وكذا فقال ا-------------------------جعلها سقاية للمسلمين واجره----------------------------ا لك قال----وا اللهم ----نعم قال انشدكم -الله هل --	1512	-6975711717136266207	Shia003675Vols-ara1.completed.ms0371	3801624366402383210	167	298	802	1432	1439	300	-سعد بن ابي وقاص اههنا الزبير بن العوام فقالا نعم نحن ههنا فقل ما تشاء --------------------------------فقال ناشدتكم الله تعالي جميعا بالذي لا اله الا هو هل تعلمون ان النبي---- صلي الله عليه وسلم قال يوما من يبتاع لي مربد بني فلان غفر الله له فابتعته ثم اتيت النبي صلي الله عليه وسلم فقلت يا رسول الله اني قد ابتعت لك مربد فلان فقال اجعله في المسجد و--اجره لك ففعلت ذلك فقالوا قد كان ذلك قال عثمان اللهم اشهد ثم قال انشدكم بالله الذي لا اله الا هو هل تعلمون ان النبي---- صلي الله عليه وسلم قال يوما من يبتاع بءر رومة غفر الله له فابت----------عتها فقال النبي صلي الله عليه وسلم اجعلها سقاية للمسلمين واجرها لك ففعلت ذلك فقالوا قد كان ذلك قال عثمان اللهم اشهد ثم قال انشدكم بالله الذي	371	6775594777709934334	302	414.5	237	683	44.21669006347656	42	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1538	-9036316574364994080	140	191	702	962	1506	300	شهد الحطيءة يوم يلقي ربه ان الوليد احق بالعذر نادي وقد نفدت صلاتهم اازيدكم ثملا وما يدري ليزيدهم خيرا ولو قبلوا منه لزادهم علي عشر فابوا ابا وهب ولو فعلوا لقرنت بين الشفع والوتر حبسوا عنانك اذ --جريت ولو خلوا عنانك لم تزل تجري قالوا ولم يكن بسيرة الوليد في عمله	1538	-6975711717136266207	Shia003675Vols-ara1.completed.ms1560	1066411581735956541	184	223	971	1173	1434	275	شهد الحطيءة يوم يلقي ربه ان الوليد احق بالعذر نادي وقد تم-ت صلاتهم اازيدكم ثملا وما يدري ليزيدهم اخري ولو قب-------------------------------------------لوا لقرنت بين الشفع والوتر حبسوا عنانك في الصلاة ولو حلوا عنانك لم تزل تجري ----------------خبر الوليد بن عقبة	1560	6775594777709934334	180	314.0	141	262	68.7022933959961	30	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1550	-1169841716913066670	34	153	171	770	1519	300	قبيصة بن جابر بن وهب الاسدي من ولد عميرة بن حذار يا اشتر دام شترك وعفا اثرك-------------------------------- اطلت الغيبة وجءت بالخيبة اتامرنا بالفرقة والفتنة ونكث البيعة وخلع الخليفة فقال الاشتر يا قبيصة بن جابر---------------------------------------------------------------------------------------------------------------------------- وما انت وهذا فو ا----------------------------------لله ما اسلم قومك الا كرها ولا هاجروا الا فقرا---- ثم وثب الناس علي قبيصة فضربوه وجرحوه فوق حاجبه وجع--------------------------------------------------------------------------ل الاشتر يقول لا حر بوادي عوف من لا يذد عن حوضه يهدم ثم -صلي بالناس الجمعة وقال لزياد بن النضر صل بالناس ساءر صلواتهم والزم القصر وامر كميل بن زياد فاخرج------ ثابت بن قيس بن الخطيم الانصاري من القصر وكان سعيد بن العاص خلفه علي الكوفة حين شخص الي عثمان وعسكر الاشتر بين الكوفة والحيرة وبعث -عاءذ بن حمل----------------------------ة في خمسماءة	1550	-6975711717136266207	Shia003675Vols-ara1.completed.ms0352	4256433581938294635	145	296	739	1546	1564	300	قبيصة بن جابر------- الاسدي وقال---------------- يا اشتر دام شترك وعفي اثرك شتر الله دينك كما شتر عينك فلقد اطلت الغيبة وجءت بالخيبة اتامر-- ب--------الفتنة ونكث البيعة وخلع الخليفة والله لءن اطعناك لتفترقن كلمتنا ولتسبكن دماءنا قال ثم اخذ كفا من حصباء المسجد فحصبه فضرب الناس يده فقصرت الحصباء ولم تبلغ الاشتر قال فصاح به الاشتر وقال وما انت ايها العسير الخضوف والكلام في امر العامة والله ما اسلم قومك الا كرها ولا هاجروا الا فقرا قال ثم وثب الناس علي قبيصة فضربوه وطردوه واخرجوه وقام رجل من اهل المسجد فناشدهم الله حتي كفوا عنه قال واحتمل قبيصة الي منزله ونزل الاشتر عن المنبر ونادي في الناس فاجتمعوا اليه واستقبل فصلي بالناس فلما انفتل عن صلاته امر باخراج خليفة سعيد بن العاص من القصر-------------------- فاخرجوه وهو ثابت بن قيس بن الخطيم الانصاري قال ثم خرج الاشتر فعسكر بالجرعة------------------------------------------- بين الكوفة والحيرة وبعث بعاءذ بن حملة الظهري فعسكر في طريق البصرة في خمسماءة	352	6775594777709934334	325	447.5	256	903	35.99114227294922	47	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1567	-4509485742575908900	128	226	621	1115	1469	300	فكتب-- بسم الله الرحمن الرحيم هذا كتاب من عبد الله عثم--------ان امير المءمنين ل-----من نقم عليه من المءمنين والمسلمين--------- ان لكم---- ان اعمل فيكم بكتاب الله------- وسنة نبيه يعطي----------------------- المحروم ويءمن الخاءف ويرد -المنفي ولا تجمر البعوث ويوفر الفء وعلي بن ------------------------------------------------------------------------------------------------------------------------------------------------------------------------ابي طالب ضمين للمءمنين والمسلمين علي عثمان بالوفاء---- بما في هذا الكتاب شهد-------- الزبير بن العوام وطلحة بن عبيد الله وسعد بن مالك بن ابي وقاص وعبد الله بن عمر وزيد بن ثابت وسهل بن حنيف وابو ايوب خالد بن زيد وكتب في ذي القعدة سنة خمس وثلاثين---- فاخذ -كل قوم كتابا ف-انصرفوا و--قال علي بن ابي	1567	-6975711717136266207	Shia003675Vols-ara1.completed.ms0365	-5074923430306146029	17	167	90	802	1434	300	فكتبوا بسم الله الرحمن الرحيم هذا كتاب من عبد الله عثمان بن عفان امير المءمنين لجميع من نقم عليه من اهل البصرة والكوفة واهل مصر ان لكم علي ان اعمل فيكم بكتاب الله عز وجل وسنة نبيه محمد صلي الله عليه وسلم وان المحروم يعطي والخاءف يءمن والمنفي يرد وان المال يرد علي اهل الحقوق وان يعزل عبد الله بن سعد بن ابي سرح عن اهل مصر ويولي عليهم من يرضون قال فقال اهل مصر نريد ان تولي علينا محمد بن ابي بكر فقال عثمان لكم ذلك ثم اثبتوا في الكتاب وان علي بن ابي طالب ضمين للمءمني--------------------ن بالوفاء لهم بما في هذا الكتاب شهد علي ذلك الزبير بن العوام وطلحة بن عبيد الله وسعد بن --------ابي وقاص وعبد الله بن عمر وزيد بن ثابت وسهل بن حنيف وابو ايوب خالد بن زيد وكتب في ذي الحج-ة سنة خمس وثلاثين قال فاخذ اهل مصر كتابهم وانصرفوا ومعهم محمد بن ابي	365	6775594777709934334	386	600.5	302	741	52.091766357421875	63	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1570	1708404530959652172	255	295	1272	1475	1499	300	محمد بن ابي بكر وفلان وفلان فاحتل لقتلهم وابطل كتاب محمد--------------------- وقر علي عملك حتي ياتيك رايي واحبس من يجء الي متظلما منك ان شاء الله---------------------------------------------------------------- فلما قرءوا الكتاب فزعوا وغضبوا ورجعوا الي المدينة وختم----- محمد بن ابي بكر الكتاب	1570	-6975711717136266207	Shia003675Vols-ara1.completed.ms0366	-655082332271779211	127	170	668	864	1511	300	محمد بن ابي بكر -فلا يقبل منه----------------- كتابه وشد يدك به واحتل في قتله وقر علي عملك حتي ياتيك امري---------------------------- ان شاء الله تعالي ذكر رجوع اهل مصر الي محاربة عثمان بعد ما وجدوا الكتاب قال فل---------------------------------------------------ما قرا محمد بن ابي بكر الكتاب	366	6775594777709934334	91	109.0	70	293	31.058019638061523	17	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1581	-2285468557390498431	205	300	1038	1510	1510	300	المغيرة بن الاخنس بالسيف وهو -------يقول قد علمت جارية عطبول لها وشاح ولها جديل اني بمن حاربت ذو تنكي----------------------------------------ل فشد عليه رفاعة بن ---------رافع وهو يقول قد علمت خود سحوب للذيل ترخي قرونا مثل اذناب الخيل ان لقرني في الوغي مني الويل فضربه علي راسه بالسيف فقتله ويقال بل قتله رجل من عرض الناس وقاتل يومءذ عبد الله بن الزبير حتي جرح جراحات وخرج مروان بن الحكم وهو يقول قد علمت ذات القرون الميل والكف والانامل الطفول اني اروع اول الرع---------------------يل ثم ضرب عن يمينه وشماله فحمل عل------------------------------------يه الحجاج بن غزية وهو يقول قد علمت	1581	-6975711717136266207	Shia003675Vols-ara1.completed.ms0378	856278835486651642	158	225	793	1141	1543	300	المغيرة بن الاخنس بالسيف وهو يرتجز ويقول قد علمت جارية عطبول لها وشاح ولها جديل اني بنصل السيف خنشليل لتمنعن منكم الخليل بصارم ليس به فلول قال فشد عليه رفاعة بن رافع الانصاري وهو يقول قد ع--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------لمت ذات القرون الميل والكف والانامل الطفول اني اروع اول الرعيل بفاره مثل قطا الشليل ثم شد ع----------------------ليه الانصاري فقتله قال ثم تقدم مروان بن الح-كم ب-السيف وهو يقول قد علم -	378	6775594777709934334	204	330.0	162	585	34.871795654296875	34	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1584	-4661963843466262979	229	300	1102	1437	1437	300	ودخل محمد بن ابي بكر ع--------------------لي عثمان حتي جلس بين يديه واخذ بلحيته فقال يا نعثل ونعثل دهقان اصبهان كان جميلا جيد اللحية فشبهوا عثمان به-------------------------------------------------------------------------------- كيف تري صنع الله بك -قال------------------------ خيرا -اتق الله يا ابن اخي ودع لحيتي فان اباك لو كان حيا لم يقعد مني هذا المقعد ولم ياخذ بلحيتي فقال محمد ----ان ابي لو كان حيا ثم راك تعمل هذا العم-ل لانكره عليك وتناول عثمان ال-------مصحف--------- فوضعه	1584	-6975711717136266207	Shia003675Vols-ara1.completed.ms0379	-5096076235524890947	166	246	825	1200	1456	300	ودخل محمد بن ابي بكر فلم يكذب الي ان صار الي عثمان ف-----------------------------قال يا نعثل -فقال عثمان ان-------------------------------ا عثمان بن عفان امير المءمنين وانت كذاب من الكذابين قال فضرب محمد بيده الي لحية عثمان وقال كيف تري صنع الله بك فقال عثمان ما صنع بي ربي الا خيرا فاتق الله----------- ودع لحيتي فان اباك لو كان حيا ------------------------لم ياخذها ابدا فقال محمد لو كان ابي حيا و---------راك تفعل هذه الفعال لانكرها قال --فضرب عثمان بيده الي مصحف عن يمينه فوضعه	379	6775594777709934334	190	216.5	144	482	39.41908645629883	31	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1591	-5083769599705972269	2	71	17	359	1446	300	--الي زيد بن ثابت فقالوا ماذا تري يا ابا سعيد فقال اتطيعوني قالوا نعم ان شاء الله فقال انكم--- نصرتم رسول الله صلي الله عليه وسلم فكنتم انصار الله فانصروا خليفته -------تكونوا انصارا لله مرتين فقال الحجاج بن غزية والله ان تدري هذه البقرة الصيحاء ما تقول والله لو----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- لم يبق من اجله الا ما بين العصر الي الليل لتقربنا الي الله بدمه فقال -عبد ال--له بن سلام الله ----	1591	-6975711717136266207	Shia003675Vols-ara1.completed.ms0376	-9008158539217195656	197	285	969	1430	1497	299	فتكلم زيد بن ثابت وقال يا معشر الانصار------------------------------------------------ انكم قد نصرتم النبي---- صلي الله عليه وسلم فكنتم انصار الله فانصروا خليفته اليوم لتكونوا انصار الله مرتين ف--------------------------------------------------------------------تستحقوا الاجرين قال فناداه جبلة بن عمرو الساعدي وقال كلا والله يا زيد لا يقبل ذلك منك ولا نحب ان نكون عند الله غدا من اولءك الذين قالوا عربي القران الكريم الاحزاب انا اطعنا سادتنا وكبراءنا فاضلونا السبيلا والله يا زيد اذا لم يبق من عمره الا من بين العصر الي الليل لتقربنا الي الله بدمه -قال وصاح الحجاج بن غزية الانصاري	376	6775594777709934334	179	120.5	139	582	30.756013870239258	28	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1636	-7342515151614043701	40	106	219	554	1521	300	اريني سلاحي لا ابا لك انني اري الحرب لا تزداد الا تماديا اتاني عن مروان بالغيب انه مقيد دمي او قاطع من لسانيا ففي العيس لي منجي وفي الارض مهرب اذا نحن رفعنا لهن المثانيا فلا تحبسوني ان تغيبت غافلا ولا تفرحوا ان جءتكم بلقاءيا فقد ينبت المرعي علي دمن الثري وتبقي حزازات النفوس كما هيا اتذهب كلب لم تنلها رماحنا ونترك قتلي راهط وهي ما-هيا	1636	-6975711717136266207	Shia003675Vols-ara1.completed.ms1028	-5122740354566788591	77	121	398	617	1510	300	اريني سلاحي يا امام ف-انني اري الحرب لا تزداد الا تماديا اتاني عن مروان بالغيب انه يريد دمي او قاطع من لسانيا وفي العيش منجاة وف--ي الارض مهرب اذا نحن رفعنا لهن المثاني-----------------------------------------------------------------------------------------------------------------ا اتذهب كلب لم تنلها رماحنا وتترك قتلي راهط -هي ما هيا	1028	6775594777709934334	200	366.0	159	336	59.52381134033203	32	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1688	4099425437046078521	0	188	1	966	1558	300	خمسة نفر من رءوس الشيعة-------------------------------------- وهم سليمان بن صرد الخزاعي وكانت له صحبة والمسيب بن نجبة الفزاري وكان من خيار اصحاب علي وعبد الله بن سعد بن نفيل الازدي وعبد الله بن وال التيمي ورفاعة بن شداد البجلي ثم القتباني فاجتمع هءلاء الخمسة النفر في منزل سليمان بن صرد ومعهم ناس من وجوه الشيعة فابتدا المسيب بن نجبة الكلام فحمد الله واثني عليه ثم قال اما بعد فانا قد ابتلينا بطول العمر فنرغب الي ربنا في------------------------------------ ان لا يجعلنا ممن يقول له غدا او-لم نعمركم ما يتذكر فيه من تذك------------------------------------------ر وقد بل-----ا الله اخبارنا-------------------------------------------------- فوجدنا كاذبين في امر ابن ابنة نبينا وقد بلغ----------تنا كتبه وقد اتت--نا رسله و--------------------سالنا ----نصره عودا وبدءا وعلانية وسرا فبخلنا عليه بانفسنا حتي قتل الي جانبنا فلا نحن نصرناه بايدينا ولا خذلنا عنه -السنتنا ولا قويناه باموالنا ولا طلبنا له النصرة من عشاءرنا فما عذرن----ا عند رب----------------------------------------------------------------------------------------نا لا عذر وال-------------------------------------له او نقتل قاتليه والموالين عليه وانه لا بد لكم من امير تفزعون اليه وترجعون الي امره ورايه تحفون بها معه ثم تكلم رفاعة بن شداد الب------------------------------------------------------------------------------جلي فحمد الله واثني عليه ثم قال دعوت الي جهاد الفاسقين و----التوبة من الذنب العظيم فمسموع ذلك عنك و-----مقبول	1688	-6975711717136266207	Shia003675Vols-ara1.completed.ms0911	-4820927895190951692	45	294	227	1487	1519	300	خمسة نفر من الش-----يعة وهم من اصحاب علي بن ابي طالب رضي الله عنه سليمان بن صرد الخزاعي --------------والمسيب بن نجبة الفزاري ورفاعة بن شداد البج-لي وعبد الله بن سعد بن نفيل الازدي وعبد الله بن وال التيمي قال و------------------------------اجتمع هءلاء القوم -------في منزل سليمان بن صرد الخزاعي وكان اول من تكلم منهم-- المسيب بن نجبة------- فحمد الله واثني عليه ثم قال اما بعد فانا قد ابتلينا بطول العمر في هذه الدنيا والتعرض لانواع البلاء والفتن فنسال الله ان لا يجعلنا ممن يقال له غدا او لم نعمركم ما يتذكر فيه من تذكر وجاءكم النذير فذوقوا فما للظالمين من نصير وقد علمتم ان الله تبارك وتعالي في موطنين من مواطن ابن بنت نبينا عليه السلام فوجدنا كتابين وذلك ان الحسين بن علي رضي الله عنهما اتتنا كتبه وقدمت علينا رسله واعذر الينا في امره يسالنا ان ننصره ------------علانية وسرا فنحينا عن-ه بانفسنا حتي قتل الي جانبنا فلا نحن نصرناه بايدينا ولا دفعنا عنه بالسنتنا ولا قويناه باموالنا ولا طلبنا له --نصرة من عشاءرنا فما عذرنا غدا عند الله وما حجتنا بين يدي نبينا صلي الله عليه واله وسلم وقد قتل ابنه وحبيبه وريحانته بين اظهرنا لا---- والله ما لنا عذر غير ان نخرج فنقتل من قتله او شارك في دمه ----واعان علي قتله فعسي الله تبارك وتعالي ان يرضي بذلك عنا قال------------------------ ثم تكلم رفاعة بن شداد البجلي فقال اما بعد فقد هديت الي ارشد الامور ونكات بقولك حزازات الصدور وذلك انك بدات بحمد الله و-----------------دعوت الي جهاد الفاسقين والي التوبة من الذنب العظيم فمسموع منك مستجاب لك مقبول	911	6775594777709934334	646	940.5	507	1390	46.47481918334961	100	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1688	4099425437046078521	149	293	768	1520	1558	300	وانه لا بد لكم من امير تفزعون اليه وترجعون الي امره ورايه تحفون بها معه ثم تكلم رفاعة بن شداد البجلي فحمد الله واثني عليه ثم قال دعوت الي جهاد الفاسقين والتوبة من الذنب العظيم فمسموع ذلك عنك ومقبول منك وقلت ولوا امركم رجلا تفزعون اليه وتطيفون برايته وتطيعون له فان تكن ذلك الرجل تكن عندنا مرضيا متنصحا وان رايت وراي اصحابنا ولينا هذا ---------------------------------------------الامر شيخ الشيعة وصاحب رسول الله صلي الله عليه وسلم وذا السابقة والقدم سليمان بن صرد المحمود في دينه وباسه الموثوق برايه وتدبيره ثم تكلم عبد الله بن وال وعبد الله بن سعد بن نفيل----------------------- بنحو من كلام رفاعة بن شداد وذكرا المسيب بن نجبة وفضله وذكرا سليمان بن صرد لسابقته ورضاهما ب-----ه فقال المسيب-------- اصبتم ووفقتم وانا اري مثل الذي رايتم فولوا------ سليمان امركم فولوه عليهم وقلدوه رءاستهم فخطب سليمان بن صرد ف-قال اني اخاف الا نكون اخر-نا الي	1688	-6975711717136266207	Shia003675Vols-ara1.completed.ms1720	-8216150179433166526	34	119	184	615	1597	300	فانه لا بد لكم من امير تفزعون الي-----------------ه وراية تحفون بها اقول قولي------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ هذا واستغفر الله لي ولكم بالاصل حرارات انظر بقية كلامه في- الطبري زي------------------------------------------------------------------------د في الطبري قال---------------------- ثم تكلم عبد الله بن وال وعبد الله بن سعد فحمدا ربهما واثنيا عليه وتكلما بنحو من كلام رفاعة بن شداد فذكرا المسيب بن نجبة بفضله وذكرا سليمان بن صرد بسابقته ورضاهما بتوليته فقال المسيب بن نجبة اصبتم ووفقتم وانا اري مثل الذي رايتم فولوا امركم سليمان بن ---------------------------------------------صرد في الطبري انا- كنا نمد اعناقنا الي	1720	6775594777709934334	285	408.0	220	841	33.88822937011719	45	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
Shamela0009773-ara1.completed.ms1689	-8390211254951887994	11	138	51	734	1584	300	نبينا ونعدهم نصرن-----ا ونحثهم علي المصير الينا فلما قدموا علينا ونينا وعجزنا وداهنا وتربصنا حتي قتل --------ولد نبينا------ وسلالته وبضعة من لحمه فاتخذه الفاسقون غرضا للنبل ودرية ل---------------------------------لرماح ف-------------------------------------------------------------------------------------------------لا ترجعوا الي الحلاءل والابناء حتي يرضي الله عنكم ب-----------------ان تناجزوا من قتله -وتبير------وه الا ولا تهابوا الموت فو الله ما هابه احد قط الا ذل-------- وكونوا كتوابي بني اسراءيل اذ قال لهم نبيه----------------------م انكم ظلمتم انفسكم باتخاذكم العجل فتوبوا الي بارءكم فاقتلوا انفسكم ذلكم خير لكم عند بارءكم فما فعل القوم جثوا والله للركب ومدوا الاعناق ورضوا بالقضاء حين علموا انه لا ينجيهم من عظم الذنب ال-ا الصبر علي القتل فكيف بكم لو قد دعيتم الي مثل ما دعي القوم اليه اشحذوا السيوف وركبوا الاسنة------- واعدوا لعدوكم ما استطعتم من قوة وقال عبد الله------------------------------------------------ بن سعد بن نفيل	1689	-6975711717136266207	Shia003675Vols-ara1.completed.ms0912	-5124747355168124073	19	168	99	887	1564	300	--كنا ندعوهم الي بيعتنا ونحثهم علي المصير الينا فلما قدموا الينا ابينا وعجز-------نا وتربصنا حتي قتل حبيبنا وولد نبينا وسبطه وسلالته و-----------هو في ذلك يستصرخ فلا يصرخ ويدعو فلا يجاب ويستغيث فلا يغاث وبقي اكلته لرماحهم حتي قتلوه ثم عدوا عليه فسلبوه بعد ان قتلوا شيعته وانتهكوا حرمته الا فانهضوا فقد سخط الله عليكم ولا ترجعوا الي الحلاءل والابناء ابدا رضي الله عنكم ولا اظه راضيا دون ان تناجزوا من قتله او شارك في دمه الا فلا تهابوا الموت فو الله ما هابه احد قط الا ذل فانهضوا وكونوا كبراءة بني اسراءيل اذ قال لهم نبيهم موسي عليه السلام يقوم انكم ظلمتم انفسكم باتخاذكم العجل فتوبوا الي بارءكم فاقتلوا انفسكم ذلكم خير لكم عن- بارءكم فتاب عليكم---------------------------------------------------------- انه هو التواب الرحيم الا فاحدوا الصفاح---------------------------------------------------------------------- وركبوا --اسنة الرماح واعدوا له---م ما استطعتم من قوة ومن رباط الخيل ولا تهنوا عن لقاء الفاسقين قال فعندها وثب خالد بن سعد بن نفيل	912	6775594777709934334	429	615.0	342	942	45.54140090942383	60	Shamela0009773-ara1.completed	Shia003675Vols-ara1.completed
